Name,Count
TASCHEREAU,193
BOGACZ,616
MACINTYRE,2774
BLEA,1921
MONTALBANO,3245
RAITER,218
DONO,317
STRAUBE,847
GLANZMAN,338
LUCCHESE,795
BARBERI,502
ZELAYANDIA,300
KOMINEK,305
JAKUSZ,163
DOSWELL,516
KOVALSKY,382
TUIFUA,231
GROSCHE,131
ALOI,975
SCHOLEY,144
SAJEWSKI,181
FAUSTIN,992
DELPONTE,388
KANES,144
MENOCAL,320
PRATE,190
DADEY,278
TRAIGLE,127
FRIEDEMAN,113
BLINZLER,127
GILLENWATER,3041
STOOPS,4010
DUDE,209
CUTIE,137
KLOKOW,114
BUFANO,427
WERNSING,294
ALEKSA,213
CABECEIRAS,187
ROSTICK,105
FAGUNDO,347
VIENA,112
PERRON,5023
CARRIN,132
MCGATHA,334
MOESER,483
WISKOW,343
BIELAMOWICZ,225
VIRTA,165
SUMABAT,202
RAMQUIST,149
KOCOUR,132
DORMANEN,167
CLEVES,123
THIEROLF,102
MARTINEZMUNOZ,141
KLETTKE,174
MAKOVEC,301
GLEGHORN,557
FAHL,612
DOBNER,259
FOGEL,4973
MATERIA,153
BONDAR,969
SASA,198
WOMBOLD,202
PERCOCO,281
DIROBERTO,137
ALLAWAY,357
SHUGERT,114
EAGLEMAN,314
GUYETT,475
BRENNECKE,687
JEANE,483
LIEBELT,577
ROJESKI,126
KLAFT,117
DOWMAN,141
LINDAL,138
TREYES,100
MAHRENHOLZ,130
BOLAND,11631
SYLESTINE,146
VENUTI,1187
GERVASIO,791
POSTERT,123
SOBIERAJ,285
COLVILLE,1277
BRUINGTON,410
DALTON,52184
MENZIE,914
LORTS,229
ROSENKRANS,395
WEDMORE,284
WALLERICH,300
THYE,180
MEROLD,112
DELANUEZ,389
CODDINGTON,3871
BRETO,140
QUACKENBUSH,4164
KOLODZIK,140
FAUTH,1026
HRISTOV,642
LABREC,311
BENZVI,120
BUENSUCESO,245
STILLDAY,142
KNIPPLE,536
BHATI,135
BEAT,305
BRANDIES,143
JERUE,366
KRAUTHAMER,148
IORGA,124
ARTEMENKO,208
ATALA,122
HOWA,125
DERANEK,142
LANKE,115
WINNE,742
ALEXANDRE,4675
MURACO,365
WIETHOFF,115
BENCK,289
MACARAEG,1079
VANBEBBER,475
DICANIO,269
KUMAI,117
GESSER,195
ADEKOYA,302
DENIKE,567
MECKLENBURG,654
KAUP,1298
FOUX,192
POLMANTEER,282
TAHA,2014
STOCKAMP,165
KAMPMEYER,182
ATCHERSON,191
SMIAROWSKI,180
KEESWOOD,101
ARMOUR,8139
MORDECAI,832
MUMBOWER,198
LAVANWAY,410
GABRIEL,26578
GONNERING,288
RAITANO,169
SOMMERVOLD,131
WOLDRIDGE,149
DIMOS,272
MADARIAGA,709
REZNIKOV,405
SCHAMMEL,192
YAFFA,121
BYSE,118
MOKHTARI,319
HAGA,2994
BLANK,13050
REINACHER,243
SRIRAM,870
SAWATSKY,147
MELINDEZ,119
BARTON,68233
HOBIZAL,109
ROSENFELT,186
BAGTAS,206
DARBO,107
NEUMILLER,592
BARTHELL,329
DUNNAN,113
CARDONA,32727
CORTE,747
WANKER,201
CALLES,3026
VILLAROEL,134
HAMENDE,120
MARSMAN,353
TONA,282
AVILAHERNANDEZ,150
RIDLING,441
MELLS,424
LAFFERTY,10373
BEYEA,318
MCELRONE,109
ADAMUS,217
LAPAT,144
GATEHOUSE,180
GAJERA,220
SADLER,21504
JASON,4048
WINHEIM,110
KOZLOFF,300
MALLISON,393
PASEK,991
BRANKER,293
SHARKEY,8514
STORKS,136
PANJOJ,106
HANELY,114
VENKATASUBRAMAN,196
STADELMANN,208
VITALIE,133
BROOKES,2225
FAAS,1096
MARCHUS,158
KRYSTOSEK,132
MCABOY,204
MOOSA,371
KVISTAD,241
PROCACCIO,158
PALKO,1592
TERRIER,165
LUZA,219
LYDA,2034
WENK,1061
PRAKASH,2494
CARABIN,138
DESSAINT,198
PASSON,406
KAFTON,206
DIPRIMA,742
LOUIDOR,250
MARANDOLA,438
CASCO,1350
LEISMAN,109
LOCKEBY,165
BRENNAMAN,176
ZUROVEC,146
KLEMPEL,140
DIBONA,1237
RASCHE,959
NUTZMAN,154
REYNOSO,23143
KEVILLE,330
GABRYS,422
GARCIACORTES,128
CHESBRO,517
MODL,124
STEEDE,332
DEATRICH,109
CASHWELL,1370
BROX,367
OTTERSON,1226
GRINBLAT,209
ANGLERO,399
BURNAMAN,242
JOHARI,111
STRUBEL,401
KRAJCA,166
POSTON,10396
STEINACKER,337
ABELLANA,271
MONSER,119
SHOPTAW,409
DUHL,249
WREEDE,106
STACE,255
LACSAMANA,379
SIFUENTEZ,518
RAINWATERS,115
BACHOFNER,113
RULAPAUGH,183
STALSWORTH,107
HELSEL,3641
WEITNAUER,139
MOGE,117
JESPERSEN,1285
KUNIMOTO,146
SNELGROVE,1078
GORDWIN,119
LOPINTO,548
GABLER,2347
POTRZEBA,124
HERAS,1830
HOORNSTRA,205
SOYFER,112
CONIBEAR,105
ZALENSKI,570
GODELL,221
JUNES,413
ARCESE,197
MASTIN,4085
LASSUS,219
SHIFFERLY,105
AKANDE,522
GAUTAM,1568
WEATHERILL,150
EDSON,3906
OGWYNN,175
BRUMBACH,341
GRATIA,109
HIRJI,150
AGNEY,152
ELVIDGE,300
KOWNACK,101
MINTON,13737
ELWARD,346
FLANDER,201
BIGGART,369
PRITZL,462
DRY,2379
RANDHAWA,2222
YEGA,113
JURSS,114
MANSHIP,825
CANON,2644
SWEARER,139
FUMICH,134
MONDIE,219
KOU,875
BENARD,2407
SAVINE,115
PFLUGHAUPT,214
CORBOY,224
VAINER,150
DUFOE,241
STROLLO,585
REPS,169
SCHOENFELDER,1042
BUCHBINDER,512
DASKALAKIS,248
STROMAN,4071
TOURNIER,139
ELAYYAN,207
MADDIX,989
KINNEMAN,232
GLOSS,1101
CRUSOE,533
MCNITT,1172
CEMER,132
PAPI,314
HALLSTED,238
CASSISI,153
KOEHNLEIN,225
CURTRIGHT,380
CHANON,159
DRUGA,222
SCHEETS,340
URTEAGA,404
CRAM,3662
HEIMSOTH,429
KREIGH,183
PIGNATELLO,200
TSCHUMPER,184
ROBINO,278
CITY,119
TROGLIN,353
MCGARVA,133
BRUNSWICK,1454
KOELLE,365
FASS,912
RICHISON,822
EATMON,2355
SEGUEDA,111
THARNISH,227
SPYCHALLA,227
DOSUNMU,204
JANK,323
BALTASAR,153
TOMCZYK,1312
DREITZLER,101
MUENNINK,116
TUALA,129
MADRU,145
HIMELICK,178
DIDENKO,187
CALISTRO,377
HAFFA,133
DALFONSO,727
PEROTTO,109
AMBAT,141
NAKKEN,135
CAPPER,1007
MACIK,555
YAGGIE,212
BRETTINGEN,116
WHITLATCH,1584
BYAN,102
ABULENCIA,194
SANTON,249
OBOH,130
ORNALES,160
BARCHI,212
EYMER,147
AYARD,159
VENERO,298
HARADEN,138
HERMSEN,1113
BACCHI,512
HINEMAN,711
SENSENBACH,132
BRESKIN,108
MINGURA,160
FUHRIMAN,630
WOLAVER,440
SPROFERA,100
GALEAI,147
KALLESTEWA,142
DEDON,361
BURFIEND,117
MAXION,104
REMS,125
PANTOJAS,365
ARGUIJO,1280
DEBLASE,267
ARIOLA,1122
NIKOLAY,131
MCGLINN,496
TEHANDON,170
GLEWWE,138
FITKIN,167
ZELESKI,123
SILAGI,147
GRATKOWSKI,191
REDFEARN,1892
BENDIT,124
STENSLIE,110
RECHENMACHER,111
KUNERT,639
STIMATZE,114
ELIZAGA,175
SINDLER,163
GAUVREAU,342
STOILOV,101
HANSAN,114
DINGEL,136
DIBUONO,473
REAVIS,5305
SCHOENECK,455
ONGARO,262
RADTKA,120
CHYTIL,110
WIBE,102
MUKENDI,143
LARAGARCIA,208
KLECKNER,2713
MAIORCA,155
MOUNCE,2862
SINGEWALD,149
PARHAN,104
STEBEN,208
KULCSAR,371
BUSTARD,342
PIANO,767
SPRAU,290
BARK,1808
WAND,854
VELER,126
KASHIWAGI,184
LINKENHOKER,415
SCHIERBAUM,196
CALLOS,213
BAERG,348
DEED,207
DARMAN,128
SEMEL,447
DENZA,109
JAVID,532
MICELE,127
TRUEBENBACH,171
COLPAERT,188
KANAI,359
SEDA,3164
BENETEAU,180
PIMPINELLA,222
MITZNER,497
CARDENAS,77652
GUGLIUZZA,560
KAMIKAWA,204
CROOP,220
MALISH,166
SAFAR,764
DAVIN,1723
ZATEZALO,234
FLORER,430
HANKLE,162
TOMCHAK,179
CIPOLLETTI,136
MCDONNOLD,123
TESSITORE,747
ARTERBURY,150
LEDWARD,178
BEGO,157
CHESSHER,354
SHAUKAT,340
LAPI,178
KRUCKOW,136
STRAWN,5343
MIULLI,107
TASTAD,192
GAYKEN,149
DENTLER,555
GILSINGER,161
FEIGERT,117
TROIANI,513
GLATZER,368
BEVAN,4114
LYLE,13192
BRIDENSTINE,548
DELGAIZO,184
PIMPLETON,159
GOLLY,353
PRENATT,390
HUCKEBY,440
CHARTER,1158
SHULA,196
EYMAN,936
EISENHUTH,440
MENEESE,199
MUSAT,155
SCHANCK,562
BHARAT,271
KIZZAR,166
NOWDEN,363
VERMEERSCH,331
LAMIRANDE,384
PRAT,313
BECKINGHAM,165
TIET,461
KARSH,306
GONUGUNTLA,101
BURON,367
BEBBINGTON,120
SECOY,289
HUTFLESS,121
VANNIEL,167
REPSHER,587
MELLENDORF,245
GONEAU,183
ESCALERA,6616
KACKLEY,656
REMSEN,621
KONSTANTIN,145
SALTENBERGER,109
KINNAS,119
SENECA,851
LATINA,357
SCHEFFEY,126
WYKES,517
VONBEHREN,610
BRENNOCK,102
IMBER,504
BOVEY,430
MASSETH,213
TOREN,452
LEERHOFF,120
HIMAN,182
TRITT,2128
GEIGEL,392
HEPP,1966
DORIVAL,330
WILHOIT,2293
STASEL,125
VETRANO,1243
CIFUNI,152
BECKELHEIMER,218
COYT,594
SKOGEN,919
EBERENZ,181
MELZ,106
GRBAVAC,137
LUA,3624
POSTELLE,161
WHETZELL,107
ARANGO,6998
DEBUS,729
MORALDE,112
HUSSELL,120
STROISCH,101
EBBELING,110
ABRHAM,160
TORBORG,424
SPAZIANO,348
DELZEITH,112
KRAGENBRINK,112
WHITECAR,121
LIESKE,1096
RUBINOV,334
KLARKOWSKI,202
FARBER,6897
BINGMAN,1245
RAHMANI,1056
GREENWELL,6765
PANTELIS,287
REYNOLDSON,397
PUGAL,102
TIMBLIN,562
DEPASQUALE,3290
BACKLIN,152
DEPIETRO,856
ELBERFELD,137
FEULNER,518
BEREZ,351
PEIRICK,187
DWINAL,121
SCHAEFERS,546
CRANSHAW,399
BARBATO,2437
DEZURIK,145
LEETH,1203
TSCHANNEN,265
DEVINCENTIS,649
MAERTENS,522
AFFOLDER,185
PEREZDOMINGUEZ,103
BONNICI,308
ROSING,415
DAMBRAUSKAS,112
STOKE,963
FEUSNER,108
DOUGET,278
ELSIK,144
JOCHEM,434
HARDBARGER,421
HALPERT,792
WINTERSON,146
HARDRICK,1843
PADILLO,529
SCHWAN,2049
KOCHIN,107
MATALON,420
LEEK,3228
HANDA,861
WURZEL,397
KAPINOS,690
KNEHANS,237
BLEND,378
RIEMENSCHNEIDER,966
VISSCHER,571
SCHOTTLAND,116
HASSMAN,600
KRISTEL,151
BOLEK,720
CAUGHRON,951
WACEK,282
TARASI,161
OZANNE,272
NGHIEM,1203
STOLLINGS,1015
ANTOSZ,240
BACCEI,113
ROESS,143
DOLBY,1401
FLORESCHAVEZ,123
LAZARIDES,155
TONKIN,1900
BARMORE,1570
RULAND,1214
PRZYBYLOWICZ,224
MCKEEHEN,123
JABARI,190
LIDDICK,718
PAUTA,444
MELDER,731
SCHROTER,165
LOPERENA,428
MATCZAK,304
MAWER,196
SHUMER,119
RODENCAL,118
OSAYANDE,128
MELNIKOFF,214
XILOJ,271
ORIAN,104
ELSOM,186
SUGAR,1394
GERNANT,122
BASALA,138
RUFFIER,118
GHORMLEY,611
DOTSEY,113
TANNEY,364
BENNEFELD,140
MARELLO,216
DESAUTELS,1436
VANDERKOOY,268
CASTIBLANCO,392
SZALAI,291
WIEDMEIER,173
KNETSCH,121
STEDING,249
KOMORI,178
NUTSCH,243
LEPPIEN,150
SCHMIDTKNECHT,128
LIFORD,554
WICKUM,268
INFUSINO,267
HICKORY,158
BESTA,131
CARNES,14487
KOZELL,160
WHANGER,163
KARIC,374
ISHO,433
BANTA,5931
PRUCHNIK,106
ALAIA,106
BRINLEE,672
MORADA,197
JUSTINIANO,2481
SWOOPE,656
BENENHALEY,307
KAZANDJIAN,208
ROTELLINI,163
GULSBY,298
SHAMBARGER,105
ROMANSKI,992
PANCOST,171
BERRELES,108
MILLERBERND,148
HOLLINQUEST,206
LAUDANI,211
CHAPEK,368
FRAZHO,170
ACA,375
EASTERN,125
LAPADULA,346
FLOUNORY,113
KOSTREBA,209
WITKIEWICZ,170
THAMES,7619
DEHAN,170
MARKILLIE,121
DUQUAINE,307
CARTNER,650
BLACKHURST,759
EGGEMEYER,638
GILLOGLY,557
DELAMERE,107
KYZER,1427
PHIPPS,23610
SKEEL,296
MASUMOTO,233
SZYMONIK,111
SMITSON,244
BEVER,2474
GETACHEW,853
MASSILLON,253
SMULL,314
DUSON,186
JOZWICK,128
KIRAKOSYAN,466
NOSTRAND,325
BOESIGER,196
FERRON,1799
WHITSON,9273
LAURES,238
POEHLMANN,268
ZELONIS,241
STARRETT,3293
BORR,252
SKJEI,105
FELAND,319
TURVILLE,256
MULLANEY,4241
BLUMEL,143
KATTIL,101
LONDRIE,107
BRUSCO,521
FERM,366
PANTALEON,2467
KATZOFF,136
GUENZLER,187
BORISOVA,181
GRACIANO,2266
SWEERS,382
KONIETZKO,100
ZIMPRICH,280
PEIFFER,2938
DIPPLE,385
DURAZO,2395
DUERSCH,196
REIGHTLER,138
SAHLE,188
SCHERLER,128
SORDILLO,203
TOLINO,159
ALDAS,202
PUTERBAUGH,992
OSMENA,117
LUHRMAN,103
ROMAGNOLO,144
DELLAMORTE,108
LESTRANGE,428
LOCKART,381
CALHOUN,43180
GILFERT,163
FLEURIMA,134
BENIPAL,142
MORRISS,1566
CUMMISKEY,668
KREIT,118
DIDAWICK,121
LEDSINGER,177
STATTELMAN,123
GASPARRINI,103
MULVIN,134
RUIZJIMENEZ,118
NOVIKOFF,224
DAVOODIAN,168
RADOSTA,292
ENSEY,748
DURSTELER,131
MARSOCCI,227
FRATTARELLI,139
KAUWE,261
TOLLERSON,204
KFOURY,204
METTEY,101
DELGIORNO,468
WINER,2182
APPLEGATE,11762
FEDORKO,536
SHUMP,151
SAMPSELL,726
EXLINE,1433
LASKEY,2555
JENCO,216
TREWIN,357
GEANEY,202
SCHWEI,102
KARADIMAS,123
KNABENSHUE,131
MAFFETTONE,118
HOCEVAR,549
ELLICKSON,316
LAFRANCA,179
BARAZA,209
MANSEN,158
CHRISTESON,521
HETHERINGTON,3403
BANECK,139
SCHNAIDT,284
MARTINEZRODRIG,449
SAUAGE,121
BHUTANI,268
PASLAWSKI,116
ANSELM,475
TONJES,346
HOSS,3033
THODEN,166
URCINO,290
HAMIT,119
LOCKHEART,331
ZEAGER,210
EDRICH,191
KASTEN,4366
SUPREME,149
BARRETT,100104
PUDAS,111
BENVENISTE,310
CUETO,3833
CARONNA,453
LOVRIEN,207
PIERREPIERRE,129
FACIANE,620
KENLEY,1101
LORICO,133
MOOTZ,727
RINIER,262
FARHOUD,211
CANDY,870
TIZZANO,229
MILINKOVICH,179
MASSELINK,198
REDLER,380
VONFELDT,735
MONTEILH,113
ZANDT,199
BLAHNIK,922
VIGLIETTA,178
SHIEK,117
CARDONICK,100
KEEGSTRA,163
ACHTER,315
OELBAUM,131
KLIMCZYK,199
NEISWINGER,114
CHARALAMBOUS,316
BLACKLEDGE,2303
MARCAURELE,164
LUEVANOS,1625
GREENERT,139
AJMANI,130
CORRIEA,346
HINKLIN,200
DERTINGER,239
NOTERMANN,153
AUMICK,384
LAGARDA,202
TORDSEN,146
SIKET,107
LAPERA,313
SUSOR,117
PASKEL,290
SISODIA,124
ENRIQUES,893
LASSETTER,601
HILLIN,531
SAVATH,173
JAKUBOWICZ,434
NIVAR,611
GIEG,177
MARETTE,122
DEMUYNCK,137
PULLIG,205
DELCARMEN,1566
PAGLIARA,110
PADGITT,224
RAINO,178
VINACCO,165
SOSSAMAN,338
MOZER,442
GRUBB,14673
PACHOLSKI,455
PELKEY,4579
HERBIG,949
KOERNIG,103
POZAS,241
SWANSON,76897
ZDINAK,107
CHILLIS,325
DOLS,448
VICENT,305
KOLECKI,166
HECKENLAIBLE,221
SAFDIEH,165
TRABELSI,105
MARKUNAS,353
TINDOL,402
RIED,1064
HAZUDA,140
RISLEY,4040
KOM,244
BARGER,14324
CHOUBEY,100
WEYL,294
RAIRDON,327
DUMADAG,127
DUBRO,128
BROOKSBANK,269
DEMMONS,550
CATHA,131
EHRENZELLER,164
PINCUS,1783
KARGE,331
GUILDER,158
NOHL,326
DELCOURT,304
BOCI,101
DOMANTAY,249
DEPERRO,191
MILBECK,122
POULSON,3437
LASTOVICA,227
LOPEZESPINOZA,131
ORITZ,490
MASTA,124
CRIQUI,341
GESKE,1255
BIEDA,490
MATEVOSIAN,129
LEIKEN,110
LICHTEFELD,115
MOORCROFT,220
MIKUCKI,240
MCASSEY,103
PUERNER,170
AUSBORN,510
NAJEM,297
GEORGI,615
GOFOURTH,132
IRETA,238
LANZARA,221
LAYEL,109
GUINTU,339
GENTLES,903
CHOUINARD,3362
BEALS,7020
KRAUKLIS,123
PALENSKE,170
LOJACONO,167
TROSS,317
BACKMAN,3210
VANTREESE,348
ZIERENBERG,174
GARRICK,3040
SPRONG,407
MEGAHED,107
EREN,237
RENGERT,124
CLASSON,337
HYDARA,156
BASSON,263
JANDREY,124
HOLLERICH,172
ROTHACKER,333
TATSUMI,168
BONACCI,1846
GOMPF,274
HILSEN,115
COVERDELL,280
STAUTER,272
MALECK,136
LITVINOV,305
KLARICH,461
VANSAMBEEK,113
WALHOOD,125
RAMRIEZ,243
MAROSZEK,143
MENGER,475
MUESSIG,322
AMPARAN,1319
LESTENKOF,129
DEMIRANDA,295
BATCHO,267
BINION,3581
BALTERA,117
COTO,2814
GEMMILL,1319
KROIS,187
JANEZIC,216
LEETCH,432
MORALESRIVERA,177
BROKENBOROUGH,119
RACHLIN,506
DEWEERD,626
WOODIWISS,150
LESO,199
SAINVILUS,149
JADA,250
ZWEIZIG,134
BRAZINGTON,132
KANOA,220
SHIELL,207
MARCI,179
HARDGE,468
SWEARINGEN,7872
FAUGHT,3357
PURFEERST,101
DIMAPILIS,185
TREJOS,1089
KELLAM,4323
ZAMSKY,102
BROZEK,906
SUGA,342
PELLAM,186
LAKAMP,138
GEHRELS,121
EURY,1029
BERHOW,544
IVANCIC,427
KARVELAS,155
WOEHRLE,531
TAKEMOTO,1004
LOCHOTZKI,117
TIESMAN,148
NAZIMEK,131
ADESINA,369
MOTCH,100
CAULEY,4491
MEDINAREYES,121
BAMMER,181
MAIO,1862
ORMSON,153
NICOLAY,863
RUONA,275
LIETTE,167
STOBBE,719
GERCZAK,173
CHATTERJI,166
MADDELA,268
PRUDENCIO,1842
ALBERS,9766
TRUCKENMILLER,255
PETITTI,645
WYERS,708
ZAREMBSKI,186
SCARPITTA,107
CALAFIORE,393
WHETHAM,224
CASTRO,184134
HETTMAN,105
KWASNICKI,117
NIELL,171
CATANZARITE,549
SCHLEDER,269
LAZARRE,451
DOBE,165
SPUCK,121
SOLAK,629
ACOTT,100
UTTARO,186
VANVLACK,379
GUTIERRZ,104
OMEY,142
VANVALEN,237
SARNECKI,294
HOPPENSTEDT,128
BIGBEE,806
FICK,5311
PLUMM,103
JUNGCK,108
GLOSENGER,138
NAVARIJO,243
PREMJI,113
BENJUMEA,266
SEDGHI,147
HORKEY,437
AHQUIN,263
POLEK,339
SCHABACKER,358
CHA,9732
MCCAULLA,126
LYBERG,129
TOOHEY,2618
GAFOOR,120
SEDILLOS,345
VAUTER,112
TALO,275
SCIUTTO,126
KORDIS,124
DUNKUM,219
CARANNANTE,295
LABIANCA,425
CARIASO,263
ROUGEOU,125
DEREPENTIGNY,133
BREZNAY,104
PASTIRIK,136
LUCKAS,104
TALEN,116
MENNENGA,502
MASTROENI,163
KARWACKI,342
TOEPEL,153
KAMENSKY,249
KORPAL,303
SKINKER,104
WEBER,109433
EICHENSTEIN,228
DELOZIER,2938
SCHMERBECK,116
BAHTA,222
IODICE,564
LAGESON,241
GUNNIP,183
AJO,101
STUMPE,431
TUZZIO,147
MAYTON,1559
PARAGON,118
SHELTER,171
RAKAUSKAS,201
BAJOR,297
STRIPLING,2681
BLASE,1151
FRUECHTE,180
BORAAS,183
RODEGHIER,125
HAXEL,128
GERALDS,678
FABRO,672
AGRICOLA,275
REINICHE,173
TENTINGER,216
LEBOURGEOIS,295
DAMACIO,162
LASSON,210
KALVELAGE,223
MONTANI,384
ONUFRAK,203
NEAFSEY,122
KIPP,5978
LESS,847
VRANES,132
CHRISPELL,114
KINGSMITH,128
ZIVKOVICH,278
DUSSINGER,149
COFRAN,187
JENKE,260
SANMARCO,163
PLUGGE,323
COSSICK,115
NETZLEY,383
ORRINO,153
LELLA,390
KORNEGAY,4702
BARILLA,822
WARFEL,1967
AZZARITI,118
MUSHARBASH,213
GLAUDE,1114
SUEL,224
ROFFO,106
VERNACI,140
VILLASMIL,201
MILNER,12153
DEDVUKAJ,378
SWIRE,464
ELSTNER,152
BUCKSON,453
OCTAVIO,166
ASBROCK,148
PURVINES,115
SALTHOUSE,111
SADANA,121
PELOTTE,242
APOSTOLAKIS,174
MORLES,397
LEVAKE,118
PELLEGRINI,4011
BRIE,111
RHABURN,175
ELGAN,163
MARZEAN,105
PEREZSILVA,138
OSELL,123
YENCHA,216
DIERKHISING,136
OCONNOR,77923
GOODNOUGH,816
BENNARDO,269
NIVENS,1870
ROGERO,271
PETTENGILL,2195
BEMAN,535
MARTINIS,149
PITTS,49740
LETCHFORD,147
BEITIA,147
CORICH,120
AURORA,548
STARNES,14442
CARAS,672
TOMFORD,145
DEOL,1042
BARCZAK,940
SPOORS,113
KUNISH,131
HAYDEN,37451
CHAMPOUX,661
TYRAN,102
HANNEN,476
KRASOWSKI,612
CAVIN,3307
WARTENBERG,267
LATSHA,339
BARKDULL,630
DURISH,153
LOUNDS,335
GIBOYEAUX,128
ISOME,200
PRESCO,134
HER,15089
TUMEY,816
BALLINGHAM,131
LANHART,112
COMMODORE,974
GRUSZCZYNSKI,223
CRIMMINS,2661
BRANSTAD,238
HARGRODER,300
HIRTE,251
FIEGER,285
LINGELBACH,437
MELENEY,104
WARDZALA,144
PFIEFER,140
IVINS,1456
CRAYCROFT,270
SCHLICKER,400
SALZSIEDER,152
NIVISON,361
GASSO,223
PENFOLD,893
HUCHTON,111
LONGERBEAM,503
IORFIDA,113
PEREGRINO,875
SAFFLES,173
FINATERI,103
DECORMIER,106
THOSTENSON,237
DUROCHER,2662
PHARAOH,173
HANUS,1406
VIDES,2282
ANGUISACA,148
LEGORE,380
FAVALE,420
DOBEY,438
AGOSTINI,2038
ATOIGUE,195
SIRABELLA,126
LINZE,109
BENDY,272
WILLADSEN,498
IBRAGIMOV,441
RITCHESON,218
BRUCIA,241
BIORDI,125
PAPIER,202
MASTRACCI,147
TRINKO,214
CHESSHIR,346
KIRGAN,365
KRUEP,226
WRING,196
SCHEITER,126
RUVIO,253
DENGLER,2167
LOSEKE,451
NOHELTY,141
AMADU,110
MEGLICH,102
SCHNIRRING,102
BUNN,11180
HOLMWOOD,154
SARISKY,223
TANCK,226
VANNAVONG,207
PIENIAZEK,290
CORDY,771
VANIMAN,122
PIECHOWICZ,165
ROSER,2114
BEZDEK,409
CLEARY,15980
IGLECIAS,138
DOWSE,547
GAILLIARD,366
WRITT,249
WINDOM,2528
ODANIEL,2767
STRADFORD,963
BLANQUIZ,101
HEGELE,176
GARR,3160
MCQUAGGE,250
SIMIONE,305
BARTOLON,569
JURICA,460
THAN,1983
BOREY,256
DERRERA,110
TWILLING,116
ANTI,142
ARNING,221
DECHTER,141
TAMRAKAR,177
BLEWETT,1440
OGUINN,548
VARIA,118
VIGNALE,130
KLEINWACHTER,110
HONRINE,113
LESUEUR,1216
DESMITH,422
DISRUD,218
ZWOLINSKI,816
LANGA,350
INNS,126
KELEHER,1334
KUBISIAK,395
OLIYNYK,165
COVENY,203
PARDI,770
ANIM,210
EKES,144
CHARLSTON,135
JUI,110
SANOUVONG,128
FAHRENKROG,136
PEAKES,135
SALCIDO,10776
RENAGHAN,110
JOHLE,176
KAZIMER,291
VANBRIGGLE,110
GUNTERMAN,293
NOCHE,318
ABB,129
TERPIN,120
ELLERTON,169
RAMMINGER,214
BLOYER,454
KELSAY,1164
LIZASO,197
KIRKNESS,116
MERGELE,149
QUAMMEN,166
TILLS,185
WELLCOME,138
JUNAID,342
YUNKER,1891
DESTITO,235
BUMBY,153
CARRISALEZ,335
CARGILL,4524
HARDING,39787
VAUTRIN,276
PURK,422
BODLE,566
SPRINGHETTI,137
TALLA,329
QUATELA,109
MAPPS,618
ZALAC,139
KALEEM,277
BARABIN,156
WEDDINGTON,2336
HURVITZ,225
OMVIG,107
ZLATEV,107
LEANNA,296
ZUCKERBERG,218
GADEA,693
ZAPOTOSKY,141
ALBANO,5860
BUENDIA,2635
PADAVICH,113
KOBOS,263
RAGAR,295
YOUNKMAN,125
RUDISEL,206
SWEENY,2515
BOSTAIN,235
STANIK,176
JAHANGIRI,263
GARCIABAUTISTA,155
GANGITANO,161
GNAZZO,127
BEDNARIK,503
BROUSARD,158
GRAVENSTEIN,122
TASI,204
HERRERIAS,106
TONGCO,160
LONEY,3624
JENKS,7396
NUSBAUM,2716
WINTERLAND,180
GRADELESS,111
CAFFERTY,639
MOORAD,104
BOREK,1350
GROTENHUIS,290
RAHMANOVIC,121
POLLINA,710
STIPETICH,126
LIVERSIDGE,133
HOFFMEYER,1217
CASTALDI,809
MEDES,114
BULACH,153
RIGOT,173
ESTEPPE,149
MIDLER,133
LAYCOCK,1638
KEDING,344
VECE,266
HERMON,465
BAUERLEIN,279
HALLIER,192
CHUMLEY,3022
BISHOPP,220
KUNDERT,924
ZIERING,103
ARSENEAULT,538
SAUSA,224
LATHERS,644
GAVRILIS,124
MALERICH,144
CACKOWSKI,288
GRIDDINE,155
LIBREROS,297
CANGE,452
REEVERTS,127
BIRDSONG,5498
GEHRLEIN,235
LIGHTBOWN,108
MASH,1987
ZAGALA,244
KIDANEMARIAM,129
GIACCHINO,243
ROWNTREE,188
HEINECKE,912
LIBEN,125
ROLLIS,154
NIESET,145
MENTEN,115
OLIVIO,399
GOLTRY,235
PICINICH,545
SLEBODNIK,185
FANGMAN,1017
KIEWIT,115
BUICE,1074
LOEBS,343
ROYCHOUDHURY,144
MALAGUTI,180
GEARINGER,105
RASLEY,252
HELMUS,333
DOZEMAN,240
TIMKE,126
LATHOM,128
TAI,4401
CHAVANNE,321
FEREDAY,267
BROOMHEAD,303
WESTLING,1507
SUNDAR,801
LIPIRA,187
GRIFFO,810
CARRELL,5067
HARNLY,166
HOBGOOD,2500
BRASHEAR,4622
TOMBERG,108
INDART,108
HOWRIGAN,105
MENCK,233
FLORENDO,1026
MEGEL,169
BARKELL,185
SINITIERE,145
MERVYN,187
DEFRIECE,160
MYNARD,109
FORKEL,243
BRINDIS,134
KOTO,114
TYNAN,2048
RETES,249
PEZO,129
CARROCCIO,245
AFRICANO,291
STARTIN,138
PEREZSALAZAR,118
FLORESMORALES,233
BERCAW,520
WILSHER,241
GIARMO,104
PLESKACH,114
MENEGHINI,211
KIPLE,138
POGLITSCH,122
KLEVER,476
PAOLINELLI,108
SKAGER,110
SCHUBEL,327
FLEURISSAINT,101
TOBIASSON,208
